id	gene_symbol	complex
O75530	EED	Ezh2 methyltransferase complex, cytosolic
O75530	EED	EED-EZH-YY1 polycomb complex
O75530	EED	EED-EZH polycomb complex
O75530	EED	Polycomb repressive complex 4 (PRC4)
O75531	BAF	Emerin regulatory complex
O75531	BAF	Emerin complex 25
O75533	SF3B1	SF3b complex
O75533	SF3B1	18S U11/U12 snRNP
O75533	SF3B1	C complex spliceosome
O75533	SF3B1	17S U2 snRNP
O75533	SF3B1	CDC5L complex
O75558	STX11	SNARE complex (STX11, VAMP2, SNAP23)
O75558	STX11	FHL4/STX11-ACT complex
O75578	ITA10	ITGA10-ITGB1 complex
O75586	MED6	ARC-L complex
O75586	MED6	NAT complex
O75586	MED6	PC2 complex
O75586	MED6	Mediator complex
O75593	FOXH1	SMAD2-FAST1 complex
O75593	FOXH1	SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced
O75593	FOXH1	SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced
O75593	FOXH1	SMAD2-SMAD4-FAST1 complex
O75604	UBP2	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
O75643	U520	C complex spliceosome
O75771	RA51D	BLM-RAD51L3-XRCC2 complex
O75771	RA51D	RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex
O75817	POP7	Rnase/Mrp complex
O75818	RPP40	Rnase/Mrp complex
O75821	EIF3G	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)
O75821	EIF3G	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
O75821	EIF3G	EIF3 complex (EIF3B, EIF3G, EIF3I)
O75821	EIF3G	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)
O75821	EIF3G	EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)
O75822	EIF3J	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)
O75822	EIF3J	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
O75822	EIF3J	EIF3 complex (EIF3B, EIF3J, EIF3I)
O75843	AP1G2	AP1 adaptor complex
O75843	AP1G2	Gamma-BAR-AP1 complex
O75874	IDHC	Isocitrate dehydrogenase, cytoplasmic
O75886	STAM2	RIN1-STAM2-HRS complex
O75886	STAM2	RIN1-STAM2-EGFR complex, EGF stimulated
O75899	GABR2	GABBR2-HTR1A complex
O75923	DYSF	Dysferlin-affixin complex
O75934	SPF27	CDC5L complex
O75934	SPF27	CDC5L core complex
O75937	DNJC8	17S U2 snRNP
O75940	SPF30	17S U2 snRNP
O75943	RAD17	RAD17-RFC complex
O75943	RAD17	RAD17-RFC-9-1-1 checkpoint supercomplex
O75964	ATP5L	Frataxin complex
O75970	MPDZ	RICH1/AMOT polarity complex, Flag-Amot precipitated
O76031	CLPX	ClpX complex, hexameric
O76031	CLPX	ClpXP complex
O94776	MTA2	ALL-1 supercomplex
O94776	MTA2	HDAC1-associated core complex cII
O94776	MTA2	HDAC2-asscociated core complex
O94776	MTA2	Mi-2/NuRD-MTA2 complex
O94776	MTA2	Anti-HDAC2 complex
O94776	MTA2	HDAC1-associated protein complex
O94776	MTA2	LARC complex (LCR-associated remodeling complex)
O94776	MTA2	MTA2 complex
O94777	DPM2	Dolichol-phosphate mannose (DPM) synthase
O94782	UBP1	USP1-UAF1 complex
O94887	FARP2	FARP2-NRP1-PlexinA4 complex
O94887	FARP2	FARP2-NRP1-PlexinA1 complex
O94887	FARP2	FARP2-NRP1-PlexinA3 complex
O94887	FARP2	FARP2-NRP1-PlexinA2 complex
O94906	PRP6	C complex spliceosome
O94913	PCF11	CF IIAm complex (Cleavage factor IIAm complex)
O94992	HEXI1	P-TEFb-7SKRNA-HEXIM1 complex
O95059	RPP14	Rnase/Mrp complex
O95067	CCNB2	Cell cycle kinase complex CDC2
O95067	CCNB2	CCNB2-CDC2 complex
O95149	SPN1	Snurportin-CRM1-RanGTP complex
O95163	ELP1	Elongator holo complex
O95218	ZRAB2	Emerin complex 25
O95219	SNX4	SNX complex (SNX1a, SNX2, SNX4)
O95239	KIF4A	DNMT3B complex
O95251	KAT7	ING5 complex
O95251	KAT7	ING4 complex (ING4, MYST2, C1orf149, PHF15)
O95251	KAT7	HBO1 complex
O95251	KAT7	ING4 complex (ING4, MYST2, C1orf149, PHF17)
O95251	KAT7	ING4 complex (ING4, MYST2, C1orf149, PHF16)
O95257	GA45G	CDC2-PCNA-CCNB1-GADD45G complex
O95271	TNKS1	TRF-Rap1 complex I, 2MD
O95271	TNKS1	TRF1 telomere length regulation complex
O95271	TNKS1	Tankyrin 1-tankyrin 2-TRF1 complex
O95295	SNAPN	AP3-BLOC1 complex
O95295	SNAPN	BLOC-1 (biogenesis of lysosome-related organelles complex 1)
O95295	SNAPN	BLOC1-BLOC2 complex
O95347	SMC2	Condensin II
O95347	SMC2	DNA ligase IV-condensin complex
O95347	SMC2	DNMT3B complex
O95347	SMC2	Condensin I-PARP-1-XRCC1 complex
O95359	TACC2	Chromatin remodeling complex (TACC2, TACC3, PCAF)
O95391	SLU7	C complex spliceosome
O95402	MED26	Mediator complex
O95405	ZFYV9	PML-SMAD2/3-SARA complex
O95425	SVIL	P2X7 receptor signalling complex
O95452	CXB6	BP-SMAD complex
O95453	PARN	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
O95456	PSMG1	PAC1-PAC2 complex
O95602	RPA1	TNF-alpha/NF-kappa B signaling complex 5
O95613	PCNT	Pericentrin-GCP complex
O95619	YETS4	NuA4/Tip60-HAT complex A
O95619	YETS4	NuA4/Tip60 HAT complex
O95619	YETS4	SRCAP-associated chromatin remodeling complex
O95639	CPSF4	Cleavage and polyadenylation factor (CPSF)
O95696	BRD1	ING5 complex
O95707	RPP29	Rnase/Mrp complex
O95721	SNP29	SNARE complex (STX1A, SNAP29)
O95747	OXSR1	WNK1-OSR1 complex
O95777	LSM8	Emerin complex 52
O95777	LSM8	LSm2-8 complex
O95777	LSM8	Emerin complex 25
O95807	TM50A	RANBPM-SMP1 complex
O95831	AIFM1	AIF-CYPA-DNA complex
O95832	CLD1	MMP-2-claudin-1 complex
O95832	CLD1	MT1-MMP-claudin-1 complex
O95835	LATS1	LATS1-HTRA2-BIRC4 complex
O95837	GNA14	GNA14-p115RhoGEF complex
O95926	SYF2	C complex spliceosome
O95983	MBD3	MTA1 complex
O95983	MBD3	Mi-2/NuRD-MTA2 complex
O95983	MBD3	Mi2/NuRD-BCL6-MTA3 complex
O95983	MBD3	HDAC1-associated protein complex
O95983	MBD3	MTA2 complex
O95983	MBD3	LARC complex (LCR-associated remodeling complex)
O95983	MBD3	HDAC2-asscociated core complex
O95983	MBD3	ALL-1 supercomplex
O95983	MBD3	HDAC1-associated core complex cII
O95997	PTTG1	Securin-separase complex
O95999	BCL10	BCL10 oligomer complex
O95999	BCL10	CARMA1-BCL10-MALT1 complex
O95999	BCL10	BCL10-MALT1 complex
O95999	BCL10	FYB-CARMA1-BCL-10-MALT1 complex
O95999	BCL10	Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)
O96007	MOC2B	Molybdopterin synthase
O96008	TOM40	APP-TOMM40 complex
O96017	CHK2	ASF1-histone containing complex
O96019	ACL6A	RNA polymerase II complex, chromatin structure modifying
O96019	ACL6A	cMYC-ATPase-helicase complex
O96019	ACL6A	TIP49-TIP48-BAF53 complex
O96019	ACL6A	NuA4/Tip60-HAT complex B
O96019	ACL6A	SWI-SNF chromatin remodeling-related-BRCA1 complex
O96019	ACL6A	TRRAP-BAF53-HAT complex
O96019	ACL6A	DMAP1-associated complex
O96019	ACL6A	NuA4/Tip60 HAT complex
O96019	ACL6A	SIN3-ING1b complex II
O96019	ACL6A	LARC complex (LCR-associated remodeling complex)
O96019	ACL6A	TIP60 histone acetylase complex
O96019	ACL6A	SRCAP-associated chromatin remodeling complex
O96019	ACL6A	BRG1-SIN3A complex
O96019	ACL6A	BRM-SIN3A complex
O96019	ACL6A	NuA4/Tip60-HAT complex A
O96033	MOC2A	Molybdopterin synthase
P00403	COX2	Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)
P00403	COX2	Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)
P00519	ABL1	BRCA1-cABL complex
P00533	EGFR	SH3KBP1-CBLB-EGFR complex
P00533	EGFR	EGFR-CBL-GRB2 complex
P00533	EGFR	RIN1-STAM2-EGFR complex, EGF stimulated
P00533	EGFR	EGFR-containing signaling complex
P00742	FA10	TF-FVIIa-FXa-TFPI complex
P01009	A1AT	SERPINA1-CTSG complex
P01009	A1AT	SERPINA1-ELA2 complex
P01011	AACT	SERPINA3-CTSG complex
P01023	A2MG	LRP-1-Alpha-2-M-annexin VI complex
P01033	TIMP1	MMP-9-TIMP-1-LRP complex
P01100	FOS	ETS2-FOS-JUN complex
P01100	FOS	SMAD3-SMAD4-cJun-cFos complex
P01100	FOS	NFAT-JUN-FOS DNA-protein complex
P01100	FOS	ERG-JUN-FOS DNA-protein complex
P01106	MYC	cMYC-ATPase-helicase complex
P01106	MYC	MYC-MAX complex
P01116	RASK	RAF1-RAS complex, EGF induced
P01137	TGFB1	ITGAV-ITGB8-MMP14-TGFB1 complex
P01137	TGFB1	TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex
P01138	NGF	NGF-TrkA complex
P01138	NGF	NGF-p75 complex
P01374	TNFB	Lymphotoxin beta receptor complex
P01574	IFNB	IFNB1-IFNAR1-IFNAR2- complex
P01588	EPO	EPO-EPOR complex
P01732	CD8A	CD8A-LCK complex
P02545	LMNA	Emerin architectural complex
P02545	LMNA	Emerin complex 24
P02751	FINC	ITGA2B-ITGB3-FN1-TGM2 complex
P02751	FINC	FN1-TGM2 complex
P02751	FINC	ITGB6-FYN-FN1 complex
P02751	FINC	ITGA5-ITGB1-FN1-TGM2 complex
P03372	ESR1	ER-alpha-GRIP1-c-Jun complex
P03372	ESR1	IKK-alpha--ER-alpha-AIB1 complex
P03372	ESR1	p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
P03372	ESR1	ESR1-RELA-BCL3-NCOA3 complex
P03372	ESR1	CAV1-VDAC1-ESR1 complex
P03372	ESR1	Er-alpha-p53-hdm2 complex
P03372	ESR1	TFTC-type histone acetyl transferase complex
P03372	ESR1	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
P03372	ESR1	ER-alpha-c-Jun complex
P03886	NU1M	Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)
P04049	RAF1	MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
P04049	RAF1	RAF1-BRAF complex, RAS stimulated
P04049	RAF1	RAF1-CNK1 complex, RAS stimulated
P04049	RAF1	BRAF-RAF1-14-3-3 complex
P04049	RAF1	RAF1-RAS complex, EGF induced
P04049	RAF1	RAF1-MAP2K1-YWHAE complex
P04049	RAF1	KSR1-RAF1-MEK complex
P04049	RAF1	CNK1-SRC-RAF1 complex
P04049	RAF1	RAF1-PPP2-PIN1 complex
P04053	TDT	TDT-TDIF2-core-histone complex
P04150	GCR	GR-hnRNP U complex
P04156	PRIO	PRNP-ApolopoproteinE3 complex
P04406	G3P	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
P04406	G3P	GAIT complex
P04406	G3P	Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)
P04626	ERBB2	EGFR-containing signaling complex
P04626	ERBB2	ERBB2-MEMO-SHC complex
P04629	NTRK1	NGF-TrkA complex
P04637	P53	p53-BCL2 complex
P04637	P53	p300-MDM2-p53 protein complex
P04637	P53	Daxx-Axin-p53 complex
P04637	P53	p53-SP1 complex
P04637	P53	p53-BCL2 complex
P04637	P53	hSIR2-p53 complex
P04637	P53	p53 homotetramer complex
P04637	P53	NUMB-TP53-MDM2 complex
P04637	P53	FHL2-p53-HIPK2 complex
P04637	P53	YY1-MDM2-p53 complex
P04637	P53	DAXX-Axin-p53-HIPK2 complex
P04637	P53	Er-alpha-p53-hdm2 complex
P04637	P53	FOXO3-TP53 complex, oxidative stress stimulated
P04637	P53	P53-BARD1-Ku70 complex
P04637	P53	MSH2/6-BLM-p53-RAD51 complex
P04843	RPN1	Oligosaccharyltransferase OSTC-I
P04843	RPN1	Oligosaccharyltransferase OSTC-III
P04843	RPN1	Oligosaccharyltransferase OSTC-II
P04844	RPN2	Oligosaccharyltransferase OSTC-I
P04844	RPN2	Oligosaccharyltransferase OSTC-II
P04844	RPN2	Oligosaccharyltransferase OSTC-III
P05019	IGF1	IGF1-IGFBP3-ALS complex
P05067	A4	APP-FE65-LRP complex
P05067	A4	Amyloid beta protein oligomer
P05067	A4	APP-TIMM23 complex
P05067	A4	APP-TOMM40 complex
P05106	ITB3	ITGA2B-ITGB3-FN1-TGM2 complex
P05106	ITB3	ITGAV-ITGB3 complex
P05106	ITB3	ITGA2B-ITGB3 complex
P05106	ITB3	ITGA2B-ITGB3-ICAM4 complex
P05106	ITB3	ITGAV-ITGB3-CD47-FCER2 complex
P05106	ITB3	ITGA2b-ITGB3-CD47-FAK complex
P05107	ITB2	P2X7 receptor signalling complex
P05154	IPSP	PCI-PSA-SCG2 complex
P05198	IF2A	DNA-PK-Ku-eIF2-NF90-NF45 complex
P05386	RLA1	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P05386	RLA1	Ribosome, cytoplasmic
P05387	RLA2	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P05387	RLA2	Ribosome, cytoplasmic
P05388	RLA0	Ribosome, cytoplasmic
P05412	JUN	ETS2-FOS-JUN complex
P05412	JUN	NFAT-JUN-FOS DNA-protein complex
P05412	JUN	SMAD3-SMAD4-cJun-cFos complex
P05412	JUN	ERG-JUN-FOS DNA-protein complex
P05412	JUN	ER-alpha-c-Jun complex
P05412	JUN	SMAD3-SMAD4-cJUN complex
P05412	JUN	ER-alpha-GRIP1-c-Jun complex
P05455	LA	Emerin complex 25
P05455	LA	H2AX complex, isolated from cells without IR exposure
P05546	HEP2	MLL-HCF complex
P05549	AP2A	RB1-TFAP2A complex
P05556	ITB1	ITGA4-ITGB1 complex
P05556	ITB1	LAT2-ITGB1 complex
P05556	ITB1	Itga5-Itgb1-Fn1-Sfrp2 complex
P05556	ITB1	ITGB1-ITGA9 complex
P05556	ITB1	ITGB1-NRP1 complex
P05556	ITB1	ITGA2-ITGB1 complex
P05556	ITB1	ITGA5-ITGB1-FN1-TGM2 complex
P05556	ITB1	ITGA4-ITGB1-CD53 complex
P05556	ITB1	ITGA3-ITGB1 complex
P05556	ITB1	CD98-LAT2-ITGB1 complex
P05556	ITB1	ITGA10-ITGB1 complex
P05556	ITB1	ITGA5-ITGB4 complex
P05556	ITB1	ITGA11-ITGB1 complex
P06213	INSR	Sam68-p85 P13K-IRS-1-IR signaling complex
P06239	LCK	Notch1-p56lck-PI3K complex
P06239	LCK	CD8A-LCK complex
P06239	LCK	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)
P06239	LCK	p56(LCK)-CAML complex
P06239	LCK	LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated
P06241	FYN	ITGB6-FYN-FN1 complex
P06241	FYN	FGFR2-c-Cbl-Lyn-Fyn complex
P06241	FYN	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated
P06241	FYN	PSD95-FYN-NR2A complex
P06241	FYN	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)
P06396	GELS	Prune-Gelsolin complex
P06400	RB	RB1-TFAP2A complex
P06400	RB	RB1-HDAC1-BRG1 complex
P06400	RB	Emerin complex 24
P06400	RB	CEBPE-E2F1-RB1 complex
P06400	RB	RB1(hypophosphorylated)-E2F4 complex
P06400	RB	TRIM27-RB1 complex
P06400	RB	pRB-E2F-1 complex
P06400	RB	Rb-tal-1-E2A-Lmo2-Ldb1 complex
P06400	RB	Rb-HDAC1 complex
P06493	CDK1	CCNB2-CDC2 complex
P06493	CDK1	CDC2-PCNA-CCNB1-GADD45G complex
P06493	CDK1	CCNB1-CDC2 complex
P06493	CDK1	ESPL1-CDC2 complex
P06493	CDK1	RC complex during G2/M-phase of cell cycle
P06493	CDK1	CDC2-CCNB1-PTCH1 complex
P06493	CDK1	CDC2-CCNA2-CDK2 complex
P06493	CDK1	RalBP1-CDC2-CCNB1 complex
P06493	CDK1	CDC2-PCNA-CCNB1-GADD45B complex
P06493	CDK1	CDC2-PCNA-CCNB1-GADD45A complex
P06493	CDK1	CDC2-CCNB1-CCNF complex
P06493	CDK1	CDC2-CCNA2 complex
P06493	CDK1	Cell cycle kinase complex CDC2
P06730	IF4E	MNK1-eIF4F complex
P06734	FCER2	ITGAV-ITGB3-CD47-FCER2 complex
P06746	DPOLB	DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex
P06746	DPOLB	DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
P06746	DPOLB	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
P06748	NPM	CTCF-nucleophosmin complex
P06748	NPM	H2AX complex II
P06748	NPM	H2AX complex I
P06748	NPM	H2AX complex, isolated from cells without IR exposure
P06756	ITAV	ITGAV-ITGB8-MMP14-TGFB1 complex
P06756	ITAV	ITGAV-ITGB6 complex
P06756	ITAV	ITGAV-P2RY2-GNA12 complex
P06756	ITAV	ITGAV-ITGB3 complex
P06756	ITAV	ITGAV-ITGB3-CD47-FCER2 complex
P06756	ITAV	ITGAV-ITGB5 complex
P07237	PDIA1	Prolyl 4-hydroxylase (alpha(I)-type)
P07237	PDIA1	Prolyl 4-hydroxylase (alpha(III)-type)
P07237	PDIA1	Prolyl 4-hydroxylase (alpha(II)-type)
P07288	KLK3	PCI-PSA-SCG2 complex
P07550	ADRB2	BKCA-beta2AR complex
P07550	ADRB2	BKCA-beta2AR-AKAP79 signaling complex
P07550	ADRB2	CFTR-NHERF-beta(2)AR signaling complex
P07550	ADRB2	ADRB2 homodimer complex
P07737	PROF1	Profilin 1 complex
P07737	PROF1	RIAM-Rap1-GTP-profilin complex
P07737	PROF1	RIAM-profilin complex
P07814	SYEP	GAIT complex
P07900	HS90A	Kinase maturation complex 2
P07900	HS90A	IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
P07900	HS90A	TNF-alpha/NF-kappa B signaling complex 8
P07900	HS90A	TNF-alpha/NF-kappa B signaling complex 6
P07900	HS90A	HSP90-CIP1-FKBPL complex
P07900	HS90A	Kinase maturation complex 1
P07900	HS90A	TNF-alpha/NF-kappa B signaling complex 10
P07900	HS90A	TNF-alpha/NF-kappa B signaling complex 7
P07910	HNRPC	C complex spliceosome
P07910	HNRPC	Toposome
P07910	HNRPC	LARC complex (LCR-associated remodeling complex)
P07947	YES	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated
P07948	LYN	PLC-gamma-2-Lyn-FcR-gamma complex
P07948	LYN	PLC-gamma-2-SLP-76-Lyn-Grb2 complex
P07948	LYN	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)
P07948	LYN	FGFR2-c-Cbl-Lyn-Fyn complex
P07948	LYN	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated
P07949	RET	RET-Rai complex
P07992	ERCC1	RAD52-ERCC4-ERCC1 complex
P07992	ERCC1	XPA-ERCC1-ERCC4 complex
P07992	ERCC1	ERCC1-ERCC4-MSH2 complex
P08047	SP1	SMAD3-SMAD4-SP1 complex
P08047	SP1	p53-SP1 complex
P08047	SP1	SP1-E2F3 complex
P08047	SP1	SP1-E2F2 complex
P08047	SP1	SP1-MCAF2 complex
P08133	ANXA6	LRP-1-Alpha-2-M-annexin VI complex
P08138	TNR16	LINGO-1-Nogo-66-p75 signaling complex
P08138	TNR16	NGF-p75 complex
P08138	TNR16	Neurotrophin-3-p75 complex
P08235	MCR	NR3C2-UBC9-SRC-1 complex
P08235	MCR	MR-UBC9-SRC1 complex
P08238	HS90B	TNF-alpha/NF-kappa B signaling complex 9
P08238	HS90B	TNF-alpha/NF-kappa B signaling complex 6
P08238	HS90B	TNF-alpha/NF-kappa B signaling complex 8
P08238	HS90B	RNA-induced silencing complex, RISC
P08238	HS90B	P2X7 receptor signalling complex
P08238	HS90B	TNF-alpha/NF-kappa B signaling complex 10
P08238	HS90B	HSP90-CDC37-LRRK2 complex
P08238	HS90B	Kinase maturation complex 2
P08238	HS90B	IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
P08238	HS90B	Kinase maturation complex 1
P08238	HS90B	TNF-alpha/NF-kappa B signaling complex 7
P08246	ELNE	SERPINA1-ELA2 complex
P08253	MMP2	MMP-2-claudin-1 complex
P08311	CATG	SERPINA3-CTSG complex
P08311	CATG	SERPINA1-CTSG complex
P08514	ITA2B	ITGA2B-ITGB3 complex
P08514	ITA2B	ITGA2B-ITGB3-FN1-TGM2 complex
P08514	ITA2B	ITGA2B-ITGB3-ICAM4 complex
P08514	ITA2B	ITGA2b-ITGB3-CD47-FAK complex
P08559	ODPA	Pyruvate dehydrogenase complex
P08579	RU2B	17S U2 snRNP
P08579	RU2B	C complex spliceosome
P08579	RU2B	SMN-PolII-RHA complex
P08581	MET	HGF-Met complex
P08588	ADRB1	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)
P08588	ADRB1	PRKAC-AKAP5-ADRB1 complex
P08621	RU17	SRm160/300 complex
P08648	ITA5	ITGA5-ITGB1-FN1-TGM2 complex
P08648	ITA5	Itga5-Itgb1-Fn1-Sfrp2 complex
P08648	ITA5	ITGA5-ITGB4 complex
P08708	RS17	Ribosome, cytoplasmic
P08709	FA7	TF-FVIIa-FXa-TFPI complex
P08865	RSSA	Ribosome, cytoplasmic
P08908	5HT1A	HTR1A-GPR26 complex
P08908	5HT1A	HTR1A-HTR1B complex
P08908	5HT1A	HTR1A homodimer complex
P08908	5HT1A	HTR1A-EDG1 complex
P08908	5HT1A	GABBR2-HTR1A complex
P08908	5HT1A	HTR1A-EDG3 complex
P08908	5HT1A	HTR1A-HTR1D complex
P08913	ADA2A	2AR-mGluR2 complex
P09001	RM03	55S ribosome, mitochondrial
P09012	SNRPA	snRNP-free U1A (SF-A) complex
P09012	SNRPA	CDC5L complex
P09038	FGF2	FIF-FGR2 complex
P09086	PO2F2	OCT2-TLE4 complex
P09086	PO2F2	hs4 enhancer complex (faster migrating complex)
P09382	LEG1	SMN containing complex
P09429	HMGB1	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
P09622	DLDH	Pyruvate dehydrogenase complex
P09651	ROA1	C complex spliceosome
P09661	RU2A	17S U2 snRNP
P09661	RU2A	SRm160/300 complex
P09661	RU2A	CDC5L complex
P09661	RU2A	C complex spliceosome
P09874	PARP1	WRN-Ku70-Ku80-PARP1 complex
P09874	PARP1	H2AX complex I
P09874	PARP1	RC complex during G2/M-phase of cell cycle
P09874	PARP1	RC complex during S-phase of cell cycle
P09874	PARP1	Condensin I-PARP-1-XRCC1 complex
P09874	PARP1	NCOA6-DNA-PK-Ku-PARP1 complex
P09874	PARP1	Rap1 complex
P09884	DPOLA	RC complex during S-phase of cell cycle
P09884	DPOLA	DNA polymerase alpha-primase complex
P09884	DPOLA	RC complex during G2/M-phase of cell cycle
P09884	DPOLA	DNA synthesome complex (17 subunits)
P09884	DPOLA	RC complex (Replication competent complex)
P09958	FURIN	AP1G1-PACS1-FURIN complex
P0C0S5	H2AZ	SRCAP-associated chromatin remodeling complex
P10155	RO60	SRC-3 complex
P10155	RO60	SRC-1 complex
P10244	MYBB	LIN9-BMYB complex
P10244	MYBB	LINC complex, S-phase
P10275	ANDR	AR-AKT-APPL complex
P10276	RARA	CBP-RARA-RXRA-DNA complex, ligand stimulated
P10415	BCL2	BAR-BCL2-CASP8 complex
P10415	BCL2	CALM1-FKBP38-BCL2 complex
P10415	BCL2	tBID-BCL2 complex
P10415	BCL2	BIM-BCL2 complex
P10415	BCL2	p53-BCL2 complex
P10600	TGFB3	TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex
P10600	TGFB3	TGF-beta receptor II-TGF-beta3 complex
P10619	PPGB	GALNS-lysosomal hydrolase 1.27 MDa complex
P10643	CO7	SC5bp-7 complex
P10646	TFPI1	TF-FVIIa-FXa-TFPI complex
P10747	CD28	CD28-transactivation complex
P10809	CH60	17S U2 snRNP
P10809	CH60	Frataxin complex
P10827	THA	Emerin complex 52
P10828	THB	THRB-RXRB complex
P11021	GRP78	H2AX complex II
P11021	GRP78	H2AX complex, isolated from cells without IR exposure
P11021	GRP78	DGCR8 multiprotein complex
P11021	GRP78	H2AX complex I
P11142	HSP7C	CDC5L core complex
P11142	HSP7C	CDC5L complex
P11142	HSP7C	P2X7 receptor signalling complex
P11142	HSP7C	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
P11142	HSP7C	Profilin 1 complex
P11308	ERG	ERG-JUN-FOS DNA-protein complex
P11308	ERG	ETS2-ERG complex
P11387	TOP1	DNA synthesome complex (17 subunits)
P11387	TOP1	PCNA complex
P11387	TOP1	RC complex during G2/M-phase of cell cycle
P11387	TOP1	RC complex during S-phase of cell cycle
P11387	TOP1	TFIIIC containing-TOP1-SUB1 complex
P11388	TOP2A	Toposome
P11388	TOP2A	CDC5L complex
P11717	MPRI	RAB9-TIP47-MPRI complex
P11802	CDK4	CyclinD3-CDK4-CDK6-p21 complex
P11802	CDK4	PCNA complex
P11802	CDK4	Cell cycle kinase complex CDK4
P11802	CDK4	CCND3-CDK4 complex
P11802	CDK4	CCND1-CDK4 complex
P11802	CDK4	p34(SEI-1)-CDK4-CyclinD2 complex
P11802	CDK4	CyclinD3-CDK4-CDK6 complex
P11802	CDK4	CCND2-CDK4 complex
P11831	SRF	Ternary complex (GATA4, SRF, MYOCD)
P11831	SRF	ELK1-SRF-ELK3 complex
P11836	CD20	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)
P11940	PABP1	C complex spliceosome
P11940	PABP1	H2AX complex, isolated from cells without IR exposure
P12004	PCNA	PCNA-CHL12-RFC2-5 complex
P12004	PCNA	Cell cycle kinase complex CDC2
P12004	PCNA	CDC2-PCNA-CCNB1-GADD45A complex
P12004	PCNA	PCNA complex
P12004	PCNA	Cell cycle kinase complex CDK2
P12004	PCNA	PCNA-MLH1-PMS1 complex
P12004	PCNA	ING1-p300-PCNA complex
P12004	PCNA	PCNA-PAF complex
P12004	PCNA	CDC2-PCNA-CCNB1-GADD45G complex
P12004	PCNA	EXO1-MLH1-PCNA complex
P12004	PCNA	PCNA-MSH2-MSH6 complex
P12004	PCNA	Cell cycle kinase complex CDK5
P12004	PCNA	PCNA-DNA polymerase delta complex
P12004	PCNA	PCNA-p21 complex
P12004	PCNA	CDC2-PCNA-CCNB1-GADD45B complex
P12004	PCNA	KIN17-PCNA-RPA70 complex
P12004	PCNA	DNA synthesome complex (17 subunits)
P12004	PCNA	DNMT1-G9a-PCNA complex
P12004	PCNA	Cell cycle kinase complex CDK4
P12004	PCNA	PCNA homotrimer complex
P12270	TPR	Nuclear pore complex
P12277	KCRB	Emerin complex 52
