id	gene_symbol	complex
Q9BUV8	CT024	HNRPM-NUP205-NUP93-PHLDA3-RFXANK containing complex
P52272	HNRPM	HNRPM-NUP205-NUP93-PHLDA3-RFXANK containing complex
Q9Y3A3	PHOCN	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
Q13617	CUL2	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
P23508	CRCM	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
Q9Y376	CAB39	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
Q9Y5L4	TIM13	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
P40337	VHL	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
Q15369	ELOC	von Hippel-Lindau tumor-suppressor - Hs-CUL-2 complex
Q9BTT4	MED10	RNA polymerase II complex
P62875	RPAB5	RNA polymerase II complex
P24928	RPB1	RNA polymerase II complex
O15514	RPB4	RNA polymerase II complex
P62487	RPB7	RNA polymerase II complex
P61218	RPAB2	RNA polymerase II complex
P19387	RPB3	RNA polymerase II complex
P52435	RPB11	RNA polymerase II complex
P53803	RPAB4	RNA polymerase II complex
P52434	RPAB3	RNA polymerase II complex
P30876	RPB2	RNA polymerase II complex
P19388	RPAB1	RNA polymerase II complex
P36954	RPB9	RNA polymerase II complex
Q96SD1	DCR1C	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
Q92878	RAD50	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
P16104	H2AX	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
Q12888	TP53B	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
P38398	BRCA1	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
Q13315	ATM	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
O60934	NBN	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
P49959	MRE11	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
P78527	PRKDC	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
O96017	CHK2	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
Q14676	MDC1	DNA-PKcs and Rad50-Mre11-Nbs1 (hR/M/N) containing complex
Q8WYP5	ELYS	Nuclear pore complex (NPC)
P57740	NU107	Nuclear pore complex (NPC)
Q8WUM0	NU133	Nuclear pore complex (NPC)
P49792	RBP2	Nuclear pore complex (NPC)
Q8N1F7	NUP93	Nuclear pore complex (NPC)
P37198	NUP62	Nuclear pore complex (NPC)
P35658	NU214	Nuclear pore complex (NPC)
P49790	NU153	Nuclear pore complex (NPC)
P63244	GBLP	Type I IFN Receptor-Signaling Complex
P17181	INAR1	Type I IFN Receptor-Signaling Complex
P48551	INAR2	Type I IFN Receptor-Signaling Complex
Q03405	UPAR	Type I IFN Receptor-Signaling Complex
P40189	IL6RB	Type I IFN Receptor-Signaling Complex
P42224	STAT1	Type I IFN Receptor-Signaling Complex
P29597	TYK2	Type I IFN Receptor-Signaling Complex
P51531	SMCA2	SWI/SNF complex
Q13547	HDAC1	SWI/SNF complex
Q12824	SNF5	SWI/SNF complex
Q969G3	SMCE1	SWI/SNF complex
Q9UKL0	RCOR1	SWI/SNF complex
P60709	ACTB	SWI/SNF complex
O14497	ARI1A	SWI/SNF complex
P51532	SMCA4	SWI/SNF complex
Q68CP9	ARID2	SWI/SNF complex
O96019	ACL6A	SWI/SNF complex
Q8TAQ2	SMRC2	SWI/SNF complex
Q96GM5	SMRD1	SWI/SNF complex
Q86U86	PB1	SWI/SNF complex
P63261	ACTG	SWI/SNF complex
Q92769	HDAC2	SWI/SNF complex
Q93079	H2B1H	Chromatin/Core histone protein complex complex
Q96KK5	H2A1H	Chromatin/Core histone protein complex complex
Q16778	H2B2E	Chromatin/Core histone protein complex complex
P0C0S5	H2AZ	Chromatin/Core histone protein complex complex
Q71UI9	H2AV	Chromatin/Core histone protein complex complex
P68431	H31	Chromatin/Core histone protein complex complex
P62993	GRB2	Chromatin/Core histone protein complex complex
P0C0S8	H2A1	Chromatin/Core histone protein complex complex
Q71DI3	H32	Chromatin/Core histone protein complex complex
Q7L7L0	H2A3	Chromatin/Core histone protein complex complex
Q93077	H2A1C	Chromatin/Core histone protein complex complex
O60814	H2B1K	Chromatin/Core histone protein complex complex
P06899	H2B1J	Chromatin/Core histone protein complex complex
O75367	H2AY	Chromatin/Core histone protein complex complex
O15315	RA51B	Chromatin/Core histone protein complex complex
P33778	H2B1B	Chromatin/Core histone protein complex complex
O14744	ANM5	Chromatin/Core histone protein complex complex
Q99880	H2B1L	Chromatin/Core histone protein complex complex
Q5QNW6	H2B2F	Chromatin/Core histone protein complex complex
P23527	H2B1O	Chromatin/Core histone protein complex complex
P57053	H2BFS	Chromatin/Core histone protein complex complex
P20671	H2A1D	Chromatin/Core histone protein complex complex
P07305	H10	Chromatin/Core histone protein complex complex
Q99877	H2B1N	Chromatin/Core histone protein complex complex
P62805	H4	Chromatin/Core histone protein complex complex
P10412	H14	Chromatin/Core histone protein complex complex
P04908	H2A1B	Chromatin/Core histone protein complex complex
Q9BTM1	H2AJ	Chromatin/Core histone protein complex complex
P58876	H2B1D	Chromatin/Core histone protein complex complex
Q6FI13	H2A2A	Chromatin/Core histone protein complex complex
Q99878	H2A1J	Chromatin/Core histone protein complex complex
Q16777	H2A2C	Chromatin/Core histone protein complex complex
Q02750	MP2K1	CDC25A-RAF1 MAPKs-MEKs complex
P28482	MK01	CDC25A-RAF1 MAPKs-MEKs complex
Q13233	M3K1	CDC25A-RAF1 MAPKs-MEKs complex
P15056	BRAF	CDC25A-RAF1 MAPKs-MEKs complex
P01112	RASH	CDC25A-RAF1 MAPKs-MEKs complex
P30304	MPIP1	CDC25A-RAF1 MAPKs-MEKs complex
P04049	RAF1	CDC25A-RAF1 MAPKs-MEKs complex
P31751	AKT2	AKT-GSK3 complex
P31749	AKT1	AKT-GSK3 complex
P23258	TBG1	AKT-GSK3 complex
P49841	GSK3B	AKT-GSK3 complex
Q96G01	BICD1	AKT-GSK3 complex
P49840	GSK3A	AKT-GSK3 complex
Q07869	PPARA	nuclear hormone receptor superfamily
Q14686	NCOA6	nuclear hormone receptor superfamily
P11473	VDR	nuclear hormone receptor superfamily
P55345	ANM2	nuclear hormone receptor superfamily
P10828	THB	nuclear hormone receptor superfamily
P19793	RXRA	nuclear hormone receptor superfamily
Q15596	NCOA2	nuclear hormone receptor superfamily
Q9Y6Q9	NCOA3	nuclear hormone receptor superfamily
P54132	BLM	Single-strand DNA-binding proteins (SSBs) complex
O00255	MEN1	Single-strand DNA-binding proteins (SSBs) complex
P35244	RFA3	Single-strand DNA-binding proteins (SSBs) complex
P15927	RFA2	Single-strand DNA-binding proteins (SSBs) complex
P27694	RFA1	Single-strand DNA-binding proteins (SSBs) complex
P43351	RAD52	Single-strand DNA-binding proteins (SSBs) complex
Q14191	WRN	Single-strand DNA-binding proteins (SSBs) complex
Q9ULZ3	ASC	Inflammasome, BCL2L1-APAF1-CASP9 complex
Q9C000	NLRP1	Inflammasome, BCL2L1-APAF1-CASP9 complex
Q9Y239	NOD1	Inflammasome, BCL2L1-APAF1-CASP9 complex
P55211	CASP9	Inflammasome, BCL2L1-APAF1-CASP9 complex
P29466	CASP1	Inflammasome, BCL2L1-APAF1-CASP9 complex
Q07817	B2CL1	Inflammasome, BCL2L1-APAF1-CASP9 complex
P42574	CASP3	Inflammasome, BCL2L1-APAF1-CASP9 complex
O14727	APAF	Inflammasome, BCL2L1-APAF1-CASP9 complex
Q16649	NFIL3	ATF1-BACH1-CREB1-CREB3-CREB3L1-CREB3L3-NFIL3 containing complex
P18846	ATF1	ATF1-BACH1-CREB1-CREB3-CREB3L1-CREB3L3-NFIL3 containing complex
Q96BA8	CR3L1	ATF1-BACH1-CREB1-CREB3-CREB3L1-CREB3L3-NFIL3 containing complex
Q68CJ9	CR3L3	ATF1-BACH1-CREB1-CREB3-CREB3L1-CREB3L3-NFIL3 containing complex
O14867	BACH1	ATF1-BACH1-CREB1-CREB3-CREB3L1-CREB3L3-NFIL3 containing complex
P33240	CSTF2	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
O14530	TXND9	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
Q12873	CHD3	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
Q99689	FEZ1	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
Q16891	MIC60	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
P21246	PTN	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
P46379	BAG6	BAT3-CHD3-CSTF2-FEZ1-IMMT-KIAA1377-PTN-TXNDC9 complex
Q86X95	CIR1	Sin3/histone deacetylase (HDAC) containing contaicomplex
P42858	HD	Sin3/histone deacetylase (HDAC) containing contaicomplex
O00422	SAP18	Sin3/histone deacetylase (HDAC) containing contaicomplex
O75376	NCOR1	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q9H7L9	SDS3	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q13547	HDAC1	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q9BQG0	MBB1A	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q9Y5X4	NR2E3	Sin3/histone deacetylase (HDAC) containing contaicomplex
O75446	SAP30	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q09028	RBBP4	Sin3/histone deacetylase (HDAC) containing contaicomplex
P28749	RBL1	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q16576	RBBP7	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q9HCU9	BRMS1	Sin3/histone deacetylase (HDAC) containing contaicomplex
O15379	HDAC3	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q96ST3	SIN3A	Sin3/histone deacetylase (HDAC) containing contaicomplex
P50750	CDK9	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q92769	HDAC2	Sin3/histone deacetylase (HDAC) containing contaicomplex
Q7L2E3	DHX30	Sin3/histone deacetylase (HDAC) containing contaicomplex
P43364	MAGAB	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
Q5VTD9	GFI1B	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
Q05516	ZBT16	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
P12814	ACTN1	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
P14373	TRI27	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
P36406	TRI23	ACTN1-GFI1B-MAGEA11-TRIM23-TRIM27-ZBTB16 complex
P62993	GRB2	Actin-related protein 2/3 (Arp2/3) complex
O15511	ARPC5	Actin-related protein 2/3 (Arp2/3) complex
O15145	ARPC3	Actin-related protein 2/3 (Arp2/3) complex
O15143	ARC1B	Actin-related protein 2/3 (Arp2/3) complex
P61158	ARP3	Actin-related protein 2/3 (Arp2/3) complex
P59998	ARPC4	Actin-related protein 2/3 (Arp2/3) complex
Q9P1U1	ARP3B	Actin-related protein 2/3 (Arp2/3) complex
Q92747	ARC1A	Actin-related protein 2/3 (Arp2/3) complex
P42768	WASP	Actin-related protein 2/3 (Arp2/3) complex
Q9BPX5	ARP5L	Actin-related protein 2/3 (Arp2/3) complex
P61160	ARP2	Actin-related protein 2/3 (Arp2/3) complex
O15144	ARPC2	Actin-related protein 2/3 (Arp2/3) complex
Q8NEV1	CSK23	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
P49407	ARRB1	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
Q14978	NOLC1	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
P68400	CSK21	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
O00505	IMA4	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
P32121	ARRB2	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
Q96GQ7	DDX27	ARRB1-ARRB2-CSNK2A1P-DDX27-KPNA3 containing complex
P42858	HD	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
Q16665	HIF1A	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
Q13363	CTBP1	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
P04637	P53	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
Q92793	CBP	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
P55209	NP1L1	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
Q92831	KAT2B	CREBBP-CTBP1-HD-HIF1A-NAP1L1-PCAF-TP53 complex
O43432	IF4G3	Translation initiation factor 4F (eIF4F)
Q9BUB5	MKNK1	Translation initiation factor 4F (eIF4F)
Q04637	IF4G1	Translation initiation factor 4F (eIF4F)
P11940	PABP1	Translation initiation factor 4F (eIF4F)
Q53EL6	PDCD4	Translation initiation factor 4F (eIF4F)
Q14240	IF4A2	Translation initiation factor 4F (eIF4F)
P60842	IF4A1	Translation initiation factor 4F (eIF4F)
P06730	IF4E	Translation initiation factor 4F (eIF4F)
Q08945	SSRP1	toposome complex
P01106	MYC	toposome complex
O75643	U520	toposome complex
Q96SB4	SRPK1	toposome complex
P11388	TOP2A	toposome complex
P11387	TOP1	toposome complex
Q96DI7	SNR40	toposome complex
Q6P2Q9	PRP8	toposome complex
P07910	HNRPC	toposome complex
Q9NR30	DDX21	toposome complex
Q9NW38	FANCL	Fanconi anemia (FA) core complex
Q9HB96	FANCE	Fanconi anemia (FA) core complex
O15287	FANCG	Fanconi anemia (FA) core complex
Q8IYD8	FANCM	Fanconi anemia (FA) core complex
O15360	FANCA	Fanconi anemia (FA) core complex
Q8NB91	FANCB	Fanconi anemia (FA) core complex
Q9NPI8	FANCF	Fanconi anemia (FA) core complex
Q00597	FANCC	Fanconi anemia (FA) core complex
P51116	FXR2	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
Q96BR9	ZBT8A	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
Q96CW1	AP2M1	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
Q9BXS5	AP1M1	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
O14641	DVL2	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
Q7Z7J5	DPPA2	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
P15622	ZN250	AP2M1-DPPA2-DVL2-FXR2-ZBTB8-ZNF250 containing complex
P78537	BL1S1	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
Q9NUP1	BL1S4	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
Q9UL45	BL1S6	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
Q96EV8	DTBP1	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
O95295	SNAPN	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
Q6QNY1	BL1S2	Biogenesis of lysosome-related organelles complex-1 (BLOC-1)
Q8IU60	DCP2	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
P26196	DDX6	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
Q6P2E9	EDC4	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
Q9NPI6	DCP1A	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
Q8IZD4	DCP1B	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
Q96F86	EDC3	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
P26651	TTP	EDC4-DCP2-DCP1-EDC3-DDX6 Decapping complex
P19525	E2AK2	RNA-induced silencing complex (RISC)
Q12906	ILF3	RNA-induced silencing complex (RISC)
O75569	PRKRA	RNA-induced silencing complex (RISC)
Q5VTE0	EF1A3	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
P68104	EF1A1	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
O60383	GDF9	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
P17028	ZNF24	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
Q9UN74	PCDA4	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
Q9BVJ6	UT14A	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
P51693	APLP1	APLP1-EEF1A1-GDF9-PCDHA4-UTP14A-ZNF24 complex
Q9H0E2	TOLIP	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
P51617	IRAK1	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q9NWZ3	IRAK4	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q86XR7	TCAM2	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q9Y616	IRAK3	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
P14778	IL1R1	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q99836	MYD88	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q9Y4K3	TRAF6	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
O43187	IRAK2	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
P58753	TIRAP	IL-1 receptor complex (MyD88/IRAK/TRAF6 signalosome)
Q7L5N1	CSN6	COP9 signalosome (CSN)
Q13098	CSN1	COP9 signalosome (CSN)
Q9H9Q2	CSN7B	COP9 signalosome (CSN)
P61201	CSN2	COP9 signalosome (CSN)
Q92905	CSN5	COP9 signalosome (CSN)
Q9BT78	CSN4	COP9 signalosome (CSN)
Q99627	CSN8	COP9 signalosome (CSN)
Q9P2S5	WRP73	COP9 signalosome (CSN)
Q9UNS2	CSN3	COP9 signalosome (CSN)
Q9UBW8	CSN7A	COP9 signalosome (CSN)
O95347	SMC2	Condensin I complex
Q15021	CND1	Condensin I complex
Q15003	CND2	Condensin I complex
Q9NTJ3	SMC4	Condensin I complex
Q9HC98	NEK6	Condensin I complex
Q9BPX3	CND3	Condensin I complex
O00308	WWP2	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q16630	CPSF6	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q15011	HERP1	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q01844	EWS	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q93009	UBP7	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q9H0M0	WWP1	CPSF6-EWSR1-EWSR1-HERPUD1-USP7-WWP1-WWP2 complex
Q9Y5P8	P2R3B	serine/threonine protein phosphatase 2A (PP2A)
P30154	2AAB	serine/threonine protein phosphatase 2A (PP2A)
Q5FBB7	SGOL1	serine/threonine protein phosphatase 2A (PP2A)
Q15172	2A5A	serine/threonine protein phosphatase 2A (PP2A)
P67775	PP2AA	serine/threonine protein phosphatase 2A (PP2A)
Q14738	2A5D	serine/threonine protein phosphatase 2A (PP2A)
P30153	2AAA	serine/threonine protein phosphatase 2A (PP2A)
P63151	2ABA	serine/threonine protein phosphatase 2A (PP2A)
Q13362	2A5G	serine/threonine protein phosphatase 2A (PP2A)
P62714	PP2AB	serine/threonine protein phosphatase 2A (PP2A)
Q06190	P2R3A	serine/threonine protein phosphatase 2A (PP2A)
Q15173	2A5B	serine/threonine protein phosphatase 2A (PP2A)
Q562F6	SGOL2	serine/threonine protein phosphatase 2A (PP2A)
Q16537	2A5E	serine/threonine protein phosphatase 2A (PP2A)
O60861	GAS7	WAVE2-Abi1-Nap1-PIR121 complex
Q8IZP0	ABI1	WAVE2-Abi1-Nap1-PIR121 complex
Q96F07	CYFP2	WAVE2-Abi1-Nap1-PIR121 complex
Q9Y2A7	NCKP1	WAVE2-Abi1-Nap1-PIR121 complex
Q9Y6W5	WASF2	WAVE2-Abi1-Nap1-PIR121 complex
Q8WUM4	PDC6I	Cbl-CIN85-endophilin complex
Q99961	SH3G1	Cbl-CIN85-endophilin complex
Q13191	CBLB	Cbl-CIN85-endophilin complex
Q99963	SH3G3	Cbl-CIN85-endophilin complex
Q96B97	SH3K1	Cbl-CIN85-endophilin complex
Q99962	SH3G2	Cbl-CIN85-endophilin complex
P22681	CBL	Cbl-CIN85-endophilin complex
P38936	CDN1A	cyclin-Cdk complex
Q00534	CDK6	cyclin-Cdk complex
P46527	CDN1B	cyclin-Cdk complex
P30281	CCND3	cyclin-Cdk complex
P24385	CCND1	cyclin-Cdk complex
P36873	PP1G	cyclin-Cdk complex
P11802	CDK4	cyclin-Cdk complex
Q9C086	IN80B	INO80 complex
Q9Y265	RUVB1	INO80 complex
Q9H981	ARP8	INO80 complex
Q9H9F9	ARP5	INO80 complex
Q9Y230	RUVB2	INO80 complex
Q96EZ8	MCRS1	INO80 complex
Q6PI98	IN80C	INO80 complex
O96019	ACL6A	INO80 complex
P15923	TFE2	INO80 complex
Q8NBZ0	IN80E	INO80 complex
Q9ULG1	INO80	INO80 complex
P62310	LSM3	LSM complex
O15116	LSM1	LSM complex
O95777	LSM8	LSM complex
Q9Y4Y9	LSM5	LSM complex
P62312	LSM6	LSM complex
P62304	RUXE	LSM complex
Q969L4	LSM10	LSM complex
Q9Y4Z0	LSM4	LSM complex
Q9UK45	LSM7	LSM complex
Q9Y333	LSM2	LSM complex
P62306	RUXF	18S U11/U12 complex
Q01130	SRSF2	18S U11/U12 complex
P26368	U2AF2	18S U11/U12 complex
Q7RTV0	PHF5A	18S U11/U12 complex
Q15428	SF3A2	18S U11/U12 complex
P62304	RUXE	18S U11/U12 complex
P52298	NCBP2	18S U11/U12 complex
P14678	RSMB	18S U11/U12 complex
Q8N8D1	PDCD7	18S U11/U12 complex
P62316	SMD2	18S U11/U12 complex
Q96I25	SPF45	18S U11/U12 complex
Q9Y3B4	SF3B6	18S U11/U12 complex
P62308	RUXG	18S U11/U12 complex
Q15427	SF3B4	18S U11/U12 complex
P62314	SMD1	18S U11/U12 complex
Q13435	SF3B2	18S U11/U12 complex
P62318	SMD3	18S U11/U12 complex
Q15393	SF3B3	18S U11/U12 complex
O75533	SF3B1	18S U11/U12 complex
Q9BWJ5	SF3B5	18S U11/U12 complex
Q5T2W1	NHRF3	CFTR-COPB1-DERL1-PDZK1 containing complex
P53618	COPB	CFTR-COPB1-DERL1-PDZK1 containing complex
P11274	BCR	CFTR-COPB1-DERL1-PDZK1 containing complex
P13569	CFTR	CFTR-COPB1-DERL1-PDZK1 containing complex
Q9BUN8	DERL1	CFTR-COPB1-DERL1-PDZK1 containing complex
Q13418	ILK	TMSB4X-ILK-LIMS1 complex
Q9NVD7	PARVA	TMSB4X-ILK-LIMS1 complex
P48059	LIMS1	TMSB4X-ILK-LIMS1 complex
Q9H2U1	DHX36	TMSB4X-ILK-LIMS1 complex
P84090	ERH	TMSB4X-ILK-LIMS1 complex
Q9NPH0	PPA6	TMSB4X-ILK-LIMS1 complex
P62328	TYB4	TMSB4X-ILK-LIMS1 complex
P63096	GNAI1	MTNR1A-MTNR1B complex
P48039	MTR1A	MTNR1A-MTNR1B complex
P49286	MTR1B	MTNR1A-MTNR1B complex
P27824	CALX	MTNR1A-MTNR1B complex
P21333	FLNA	MTNR1A-MTNR1B complex
P04899	GNAI2	MTNR1A-MTNR1B complex
O43399	TPD54	TPD52 protein family
P55327	TPD52	TPD52 protein family
Q969L2	MAL2	TPD52 protein family
Q16890	TPD53	TPD52 protein family
Q96J77	TPD55	TPD52 protein family
P02538	K2C6A	Keratins
P13647	K2C5	Keratins
P05783	K1C18	Keratins
Q9Y577	TRI17	Keratins
P40763	STAT3	Keratins
P15924	DESP	Keratins
Q969Q1	TRI63	Keratins
P48668	K2C6C	Keratins
P05787	K2C8	Keratins
Q13888	TF2H2	Transcription Factor II H (TFIIH) complex
P32780	TF2H1	Transcription Factor II H (TFIIH) complex
P18074	ERCC2	Transcription Factor II H (TFIIH) complex
P28715	ERCC5	Transcription Factor II H (TFIIH) complex
Q6P1K8	T2H2L	Transcription Factor II H (TFIIH) complex
P19447	ERCC3	Transcription Factor II H (TFIIH) complex
Q15022	SUZ12	Polycomb repressive complexes 2 and 3 (PRC2/3)
P26358	DNMT1	Polycomb repressive complexes 2 and 3 (PRC2/3)
Q9UBC3	DNM3B	Polycomb repressive complexes 2 and 3 (PRC2/3)
Q15910	EZH2	Polycomb repressive complexes 2 and 3 (PRC2/3)
P01137	TGFB1	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P36897	TGFR1	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P10600	TGFB3	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P17813	EGLN	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
Q03167	TGBR3	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P37173	TGFR2	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P37023	ACVL1	ACVRL1-TGFB1-TGFB3-TGFBR1-TGFBR2-TGFBR3 containing complex
P02489	CRYAA	Lens crystallin complex
P04792	HSPB1	Lens crystallin complex
P43320	CRBB2	Lens crystallin complex
P07315	CRGC	Lens crystallin complex
P02511	CRYAB	Lens crystallin complex
O15525	MAFG	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
O60675	MAFK	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
Q16236	NF2L2	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
Q9Y4A8	NF2L3	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
P05412	JUN	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
Q16621	NFE2	CREB5-JUN-MAFG-MAFK-NFE2-NFE2L2-NFE2L3 complex
P04637	P53	PIN1 - TP53 complex
O15350	P73	PIN1 - TP53 complex
P09429	HMGB1	PIN1 - TP53 complex
Q13526	PIN1	PIN1 - TP53 complex
P18084	ITB5	Integrins
P30101	PDIA3	Integrins
Q13797	ITA9	Integrins
Q9UKX5	ITA11	Integrins
P05106	ITB3	Integrins
Q14192	FHL2	Integrins
Q08722	CD47	Integrins
P26010	ITB7	Integrins
P17301	ITA2	Integrins
P21926	CD9	Integrins
P26012	ITB8	Integrins
P56199	ITA1	Integrins
P06756	ITAV	Integrins
P53708	ITA8	Integrins
P13612	ITA4	Integrins
P18564	ITB6	Integrins
P05556	ITB1	Integrins
P08648	ITA5	Integrins
P12956	XRCC6	Werner's syndrome protein complex
Q7Z2E3	APTX	Werner's syndrome protein complex
P13010	XRCC5	Werner's syndrome protein complex
Q14191	WRN	Werner's syndrome protein complex
P78527	PRKDC	Werner's syndrome protein complex
P18887	XRCC1	Werner's syndrome protein complex
P09874	PARP1	Werner's syndrome protein complex
Q8IW19	APLF	Werner's syndrome protein complex
